"UniqueId","FullName","University","JoinYear","Rank","SubField","Bachelors","Masters","Doctorate","PostDoc","Gender","PhotoURL","Sources","Last_Updated_By","Last_Updated"
"15306","Tamar Shinar","University of California - Riverside","1996","Assistant","Scientific Computing","University of Illinois at Urbana-Champaign - USA","","Stanford University - USA","","Female","http://www.cs.ucr.edu/~shinar/photos/tamar.png","http://www.cs.ucr.edu/~shinar|https://www.linkedin.com/pub/tamar-shinar/2/8/b5a","2","2016-07-24"
"15307","Vassilis Tsotras","University of California - Riverside","2004","Full","Databases","National Technical University of Athens - Greece","Columbia University - USA","Columbia University - USA","","Male","http://www.cs.ucr.edu/~tsotras/tsotras.jpg","http://www.cs.ucr.edu/~tsotras/","2","2016-07-24"
"15308","Frank Vahid","University of California - Riverside","2003","Full","Real-Time & Embedded Systems","University of Illinois at Urbana-Champaign - USA","University of California - Irvine - USA","University of California - Irvine - USA","","Male","http://www.cs.ucr.edu/~vahid/pic_vahid14_small.jpg","http://www.cs.ucr.edu/~vahid/|https://www.linkedin.com/pub/frank-vahid/57/684/80b","2","2016-07-24"
"15309","Neal Young","University of California - Riverside","2014","Full","Algorithms & Theory","Cornell University - USA","","Princeton University - USA","","Male","http://www.cs.ucr.edu/~neal/img/neal_tux2.jpg","http://www.cs.ucr.edu/~neal/|https://www.linkedin.com/in/nealeyoung","2","2016-07-24"
"15310","Victor Zordan","University of California - Riverside","1990","Associate","Graphics","","","Georgia Institute of Technology - USA","","Male","http://www.cs.ucr.edu/~vbz/victorzordan-fd.jpg","http://www.cs.ucr.edu/~vbz/|https://www.linkedin.com/pub/victor-zordan/97/47/58b","2","2016-07-24"
"15311","Paul D. Amer","University of Delaware","2007","Full","Networks & Communications","University of Delaware - USA","University of Delaware - USA","Ohio State University - USA","","Male","http://www.eecis.udel.edu/~amer/amer2010.jpg","http://www.cis.udel.edu/~amer/|https://www.linkedin.com/pub/dir/Paul/Amer","2","2016-07-24"
"15312","James Atlas","University of Delaware","2010","Assistant","Algorithms & Theory","Messiah College - USA","University of Delaware - USA","University of Delaware - USA","","Male","http://www.cis.udel.edu/~atlas/jatlas.jpg","http://www.eecis.udel.edu/~atlas/|https://www.linkedin.com/pub/james-atlas/45/b97/a13","2","2016-07-24"
"15313","M. Sandra Carberry","University of Delaware","1992","Full","Artificial Intelligence","Cornell University - USA","Rice University - USA","University of Delaware - USA","","Female","http://www.eecis.udel.edu/~carberry/mypicture-3.gif","http://www.cis.udel.edu/~carberry|https://www.linkedin.com/pub/sandra-carberry/63/892/432","2","2016-07-24"
"15314","Ben Carterette","University of Delaware","1984","Associate","Databases","Miami University - USA","University of Massachusetts - Amherst - USA","University of Massachusetts - Amherst - USA","","Male","https://media.licdn.com/media/p/2/000/072/3bb/059be57.jpg","http://www.cis.udel.edu/~carteret/|https://www.linkedin.com/pub/ben-carterette/9/3b/85b","2","2016-07-24"
"15315","John Case","University of Delaware","2005","Full","Human-Computer Interaction","Iowa State University - USA","University of Illinois at Urbana-Champaign - USA","University of Illinois at Urbana-Champaign - USA","","Male","http://www.cis.udel.edu/~case/images/JohnCase.gif","http://www.cis.udel.edu/~case/|https://www.linkedin.com/pub/john-case/0/820/a13","2","2016-07-24"
"15316","John Cavazos","University of Delaware","1989","Associate","Machine Learning & Pattern Recognition","Texas A&M University - USA","University of Massachusetts - Amherst - USA","Aarhus University - Denmark","","Male","http://www.eecis.udel.edu/~cavazos/","http://www.cis.udel.edu/~cavazos|https://www.linkedin.com/pub/john-cavazos/90/32a/478","2","2016-07-24"
"15317","Daniel L. Chester","University of Delaware","2012","Associate","Artificial Intelligence","University of California - Berkeley - USA","University of California - Berkeley - USA","University of California - Berkeley - USA","","Male","http://www.eecis.udel.edu/~chester/Chester.JPG","http://www.cis.udel.edu/~chester/|https://www.linkedin.com/pub/daniel-chester/24/43a/aa6","2","2016-07-24"
"15318","James Clause","University of Delaware","2009","Assistant","Software Engineering","Alleghany College - USA","University of Pittsburgh - USA","Georgia Institute of Technology - USA","","Male","http://www.cis.udel.edu/~clause/images/me.png","http://www.eecis.udel.edu/~clause/|https://www.linkedin.com/pub/jim-clause/5/467/993","2","2016-07-24"
"15319","Keith Decker","University of Delaware","1985","Associate","Simulation","Carnegie Mellon University - USA","Rensselaer Polytechnic Institute - USA","University of Massachusetts - Amherst - USA","","Male","http://www.eecis.udel.edu/~decker/decker.jpg","http://www.cis.udel.edu/~decker|https://www.linkedin.com/pub/keith-decker/41/a87/502","2","2016-07-24"
"15320","Terry Harvey","University of Delaware","2006","Assistant","Software Engineering","University of Delaware - USA","University of Delaware - USA","University of Delaware - USA","","Male","http://www.eecis.udel.edu/~harvey/pictures/05AprPuffinJmpWeb.jpg","http://www.cis.udel.edu/~harvey|https://sites.google.com/a/udel.edu/ud-stars/people|https://www.linkedin.com/pub/terry-harvey/14/474/5b8","2","2016-07-24"
"15321","Chandra Kambhamettu","University of Delaware","2009","Full","Graphics","Osmania University - India","University of South Florida - USA","University of South Florida - USA","","Male","http://www.eecis.udel.edu/~chandra/index_files/image001.jpg","http://www.cis.udel.edu/~chandra|https://www.linkedin.com/pub/chandra-kambhamettu/9/ba/682","2","2016-07-24"
"15322","Li Liao","University of Delaware","2002","Associate","Bioinformatics & Computational Biology","","Columbia University - USA","Peking University - Beijing - China","","Male","http://www.eecis.udel.edu/~lliao/Li_Liao_09.jpg","http://www.cis.udel.edu/~lliao|https://www.linkedin.com/pub/li-liao/35/20b/5b4","2","2016-07-24"
"15323","Errol L. Lloyd","University of Delaware","1994","Full","Algorithms & Theory","Pennsylvania State University - USA","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","","Male","http://www.eecis.udel.edu/~elloyd/br5.jpg","http://www.cis.udel.edu/~elloyd|https://www.linkedin.com/pub/errol-lloyd/14/424/494","2","2016-07-24"
"15324","Kathleen F. McCoy","University of Delaware","2003","Full","Human-Computer Interaction","University of Delaware - USA","University of Pennsylvania - USA","University of Pennsylvania - USA","","Female","http://www.cis.udel.edu/~mccoy/Images/k-mccoy-3-2014.JPG","http://www.cis.udel.edu/~mccoy","2","2016-07-24"
"15325","Lori Pollock","University of Delaware","2004","Full","Software Engineering","Allegheny College - USA","University of Pittsburgh - USA","University of Pittsburgh - USA","","Female","http://www.cis.udel.edu/~pollock/lori-ghc2010small.JPG","http://www.cis.udel.edu/~pollock","2","2016-07-24"
"15326","Christopher Rasmussen","University of Delaware","2002","Associate","Bioinformatics & Computational Biology","Rutgers University - USA","Rutgers University - USA","Yale University - USA","","Male","https://media.licdn.com/media/p/2/000/0a5/0b9/2994d80.jpg","http://nameless.cis.udel.edu/|https://www.linkedin.com/pub/christopher-rasmussen/b/4a4/67b","2","2016-07-24"
"15327","B. David Saunders","University of Delaware","1984","Full","Algorithms & Theory","University of Wisconsin - Madison - USA","","University of Wisconsin-Madison - USA","","Male","http://www.eecis.udel.edu/~saunders/photo-saunders.jpg","http://www.cis.udel.edu/~saunders|https://www.linkedin.com/pub/david-saunders/1a/243/17b","2","2016-07-24"
"15328","Adarsh Sethi","University of Delaware","1984","Full","Networks & Communications","Indian Institute of Technology - Kharagpur - India","Indian Institute of Technology - Kanpur - India","Indian Institute of Technology - Kanpur - India","","Male","http://www.eecis.udel.edu/~sethi/images/Sethi-picture.jpg","http://www.cis.udel.edu/~sethi","2","2016-07-24"
"15329","Vijay Shanker","University of Delaware","","Full","Natural Language & Speech","University of Madras - India","Indian Institute of Science - Bangalore - India","University of Pennsylvania - USA","","Male","","http://www.cis.udel.edu/~vijay","3179","2016-08-29"
"15330","Hagit Shatkay","University of Delaware","1994","Associate","Bioinformatics & Computational Biology","Hebrew University of Jerusalem - Israel","Hebrew University of Jerusalem - Israel","Brown University - USA","","Female","http://www.eecis.udel.edu/~shatkay/Hagit_ShatkaySmall.jpg","http://www.cis.udel.edu/~shatkay","2","2016-07-24"
"15331","Chien-Chung Shen","University of Delaware","","Full","Networks & Communications","National Chiao Tung University - Taiwan","National Chiao Tung University - Taiwan","University of California - Los Angeles - USA","","Male","http://www.eecis.udel.edu/~cshen/shen_small.jpg","http://www.cis.udel.edu/~cshen|https://www.linkedin.com/pub/chien-chung-shen/7b/191/566","2","2016-07-24"
"15332","Stephen Siegel","University of Delaware","2006","Associate","Software Engineering","University of Chicago - USA","University of Oxford - United Kingdom","University of Chicago - USA","","Male","http://vsl.cis.udel.edu/images/Siegel_l200.jpg","http://vsl.cis.udel.edu/siegel.html|https://www.linkedin.com/pub/stephen-siegel/28/248/205","2","2016-07-24"
"15333","Michela Taufer","University of Delaware","1985","Associate","Scientific Computing","","University of Padua - Italy","Eidgenossische Technische Hochschule - Zurich - Switzerland","","Female","http://gcl.cis.udel.edu/personal/taufer/images/michela_2013.jpg","http://www.cis.udel.edu/~taufer|www.linkedin.com/pub/michela-taufer/51/2b7/6a1","2","2016-07-24"
"15334","Cathy Wu","University of Delaware","2008","Full","Bioinformatics & Computational Biology","Purdue University - USA","Purdue University - USA","Purdue University - USA","","Female","http://bioinformatics.udel.edu/sites/bioinformatics.udel.edu/files/images/people/Cathy_Wu.jpg","http://bioinformatics.udel.edu/People/Cathy_Wu|https://www.linkedin.com/pub/cathy-wu/6/37b/878","2","2016-07-24"
"15335","Debra Yarrington","University of Delaware","1985","Full","Human-Computer Interaction","","","","","Female","http://www.eecis.udel.edu/~yarringt/me.jpg","http://www.cis.udel.edu/~yarringt/","2","2016-07-24"
"15336","Jingyi Yu","University of Delaware","2011","Associate","Computer Vision","Huazhong University of Science and Technology - China","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","","Male","http://www.eecis.udel.edu/~yu/Jingyi%20Yu_files/shapeimage_6.png","http://www.cis.udel.edu/~yu|https://www.linkedin.com/pub/wei-yang/83/621/aa1","2","2016-07-24"
"15337","Kevin C. Almeroth","University of California - Santa Barbara","","Full","Networks & Communications","Georgia Institute of Technology - USA","Georgia Institute of Technology - USA","Georgia Institute of Technology - USA","","Male","http://www.cs.ucsb.edu/people/faculty/almeroth","http://www.cs.ucsb.edu/people/faculty/almeroth","2","2016-07-24"
"15339","Frederic G. Gibou","University of California - Santa Barbara","2004","Full","Computer Vision","","","University of California - Los Angeles - USA","","Male","http://engineering.ucsb.edu/~fgibou/images/Gibou_Photo.gif","http://www.cs.ucsb.edu/people/faculty/gibou","2","2016-07-24"
"15341","Timothy Sherwood","University of California - Santa Barbara","2003","Full","Hardware & Architecture","University of California - Davis - USA","University of California - San Diego - USA","University of California - San Diego - USA","","Male","http://www.cs.ucsb.edu/people/faculty/sherwood","http://www.cs.ucsb.edu/~sherwood/","2","2016-07-24"
"15342","Rich Wolski","University of California - Santa Barbara","1995","Full","Networks & Communications","Carl von Ossietzky University of Oldenburg - Germany","University of California - Davis - USA","University of California - Davis - USA","","Male","https://cs.ucsb.edu/sites/www.cs.ucsb.edu/files/styles/portrait-full/public/faculty/images/rich-wolski.jpg?itok=9mxOmAam&c=e64b97a838da9e0972685b3ea0381ef6","https://cs.ucsb.edu/people/faculty/wols","2","2016-07-24"
"15347","Lori Clarke","University of Massachusetts - Amherst","1975","Full","Software Engineering","University of Rochester - USA","Aalborg University - Denmark","University of Colorado Boulder - USA","","Female","https://www.cs.umass.edu/faculty/directory/clarke_lori","https://www.cs.umass.edu/faculty/directory/clarke_lori","2","2016-07-24"
"15352","Roderic Grupen","University of Massachusetts - Amherst","1988","Full","Artificial Intelligence","Washington University - St. Louis - USA","Pennsylvania State University - USA","University of Utah - USA","","Male","https://www.cs.umass.edu/faculty/directory/grupen_roderic","http://www-robotics.cs.umass.edu/~grupen/","2","2016-07-24"
"15354","Amir Houmansadr","University of Massachusetts - Amherst","2014","Assistant","Scientific Computing","Sharif University of Technology - Tehran - Iran","Sharif University of Technology - Tehran - Iran","University of Illinois at Urbana-Champaign - USA","","Male","https://www.cs.umass.edu/sites/default/files/people/faculty/Amir-2014.jpg","https://www.cs.umass.edu/faculty/directory/houmansadr_amir","2","2016-07-24"
"15358","James Kurose","University of Massachusetts - Amherst","1984","Full","Multimedia","Wesleyan University - USA","Columbia University - USA","Columbia University - USA","","Male","https://www.cs.umass.edu/faculty/directory/kurose_james","http://www-net.cs.umass.edu/personnel/kurose_full_cv.pdf","2","2016-07-24"
"15362","Subhransu Maji","University of Massachusetts - Amherst","2014","Assistant","Computer Vision","Indian Institute of Technology - Kanpur - India","","University of California - Berkeley - USA","","Male","http://people.cs.umass.edu/~smaji/bio.html","http://people.cs.umass.edu/~smaji/bio.html","2","2016-07-24"
"15363","R. Manmatha","University of Massachusetts - Amherst","1997","Associate","Multimedia","Indian Institute of Technology - Kanpur - India","University of Hawaii - USA","University of Massachusetts - Amherst - USA","","Male","https://www.cs.umass.edu/sites/default/files/people/faculty/manmatha.jpg","https://www.cs.umass.edu/faculty/directory/manmatha_r","2","2016-07-24"
"15364","Benjamin Marlin","University of Massachusetts - Amherst","2011","Assistant","Machine Learning & Pattern Recognition","McGill University - Montreal - Canada","University of Toronto - Canada","University of Toronto - Canada","","Male","https://www.cs.umass.edu/faculty/directory/marlin_benjamin","https://www.cs.umass.edu/faculty/directory/marlin_benjamin","2","2016-07-24"
"15371","Brendan O'Connor","University of Massachusetts - Amherst","2014","Assistant","Computer Education","Stanford University","Stanford University","Carnegie Mellon University (2014)","","Male","https://www.cs.umass.edu/faculty/directory/oconnor_brendan","https://www.cs.umass.edu/faculty/directory/oconnor_brendan","2","2016-07-24"
